Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
Empire From the Ashes,"Drawn into an alien conflict when his ship is taken over and pitted against a dangerous ancient enemy, Colin MacIntyre takes on the task of defeating a group of immortals who have been secretly ruling the Earth.",['David Weber'],http://books.google.com/books/content?id=646pRr73mOEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=646pRr73mOEC&printsec=frontcover&dq=Empire+From+the+Ashes&hl=&cd=1&source=gbs_api,Baen Books,2003,http://books.google.nl/books?id=646pRr73mOEC&dq=Empire+From+the+Ashes&hl=&source=gbs_api,['Fiction'],4.0
Nappily Ever After,"NOW A NETFLIX ORIGINAL FILM STARRING SANAA LATHAN What happens when you toss tradition out the window and really start living for yourself? Venus Johnston has a great job, a beautiful home, and a loving live-in boyfriend named Clint, who happens to be a drop-dead gorgeous doctor. She also has a weekly beauty-parlor date with Tina, who keeps Venus's long, processed hair slick and straight. But when Clint--who's been reluctant to commit over the past four years--brings home a puppy instead of an engagement ring, Venus decides to give it all up. She trades in her long hair for a dramatically short, natural cut and sends Clint packing. It's a bold declaration of independence--one that has effects she never could have imagined. Reactions from friends and coworkers range from concern to contempt to outright condemnation. And when Clint moves on and starts dating a voluptuous, long-haired beauty, Venus is forced to question what she really wants out of life. With wit, resilience, and a lot of determination, she finally learns what true happiness is--on her own terms. Told with style, savvy, and humor, Nappily Ever After is a novel that marks the debut of a fresh new voice in fiction.",['Trisha R. Thomas'],http://books.google.com/books/content?id=ph4BtnTYvW0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=ph4BtnTYvW0C&printsec=frontcover&dq=Nappily+Ever+After&hl=&cd=1&source=gbs_api,Crown,2001-12-26,https://play.google.com/store/books/details?id=ph4BtnTYvW0C&source=gbs_api,['Fiction'],4.0
"Good Muslim, Bad Muslim: America, the Cold War, and the Roots of Terror","In this brilliant look at the rise of political Islam, the distinguished political scientist and anthropologist Mahmood Mamdani brings his expertise and insight to bear on a question many Americans have been asking since 9/11: how did this happen? Mamdani dispels the idea of “good” (secular, westernized) and “bad” (premodern, fanatical) Muslims, pointing out that these judgments refer to political rather than cultural or religious identities. The presumption that there are “good” Muslims readily available to be split off from “bad” Muslims masks a failure to make a political analysis of our times. This book argues that political Islam emerged as the result of a modern encounter with Western power, and that the terrorist movement at the center of Islamist politics is an even more recent phenomenon, one that followed America’s embrace of proxy war after its defeat in Vietnam. Mamdani writes with great insight about the Reagan years, showing America’s embrace of the highly ideological politics of “good” against “evil.” Identifying militant nationalist governments as Soviet proxies in countries such as Nicaragua and Afghanistan, the Reagan administration readily backed terrorist movements, hailing them as the “moral equivalents” of America’s Founding Fathers. The era of proxy wars has come to an end with the invasion of Iraq. And there, as in Vietnam, America will need to recognize that it is not fighting terrorism but nationalism, a battle that cannot be won by occupation. Good Muslim, Bad Muslim is a provocative and important book that will profoundly change our understanding both of Islamist politics and the way America is perceived in the world today.",['Mahmood Mamdani'],http://books.google.com/books/content?id=W69rBkP3W7QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=W69rBkP3W7QC&printsec=frontcover&dq=Good+Muslim,+Bad+Muslim:+America,+the+Cold+War,+and+the+Roots+of+Terror&hl=&cd=1&source=gbs_api",Harmony,2005-06-21,https://play.google.com/store/books/details?id=W69rBkP3W7QC&source=gbs_api,['Religion'],4.0
Pushing Ice,"First contact with extraordinary aliens, glittering technologies that could destroy the universe in a nanosecond, huge sweeping space operas: Alastair Reynolds is back! Some centuries from now, the exploration and exploitation of the Solar System is in full swing. On the cold edge of the system, Bella Lind, captain of the huge commercial spacecraft Rockhopper IV, helps fuel this new gold rush by attaching mass-driver motors to organic-rich water-ice comets to move them back to the inner worlds. Her crew are tough, blue-collar miners, engineers and demolition experts. Around Saturn, something inexplicable happens: one of the moons leaves its orbit and accelerates out of the Solar System. The icy mantle peels away to reveal that it was never a moon in the first place, just a parked spacecraft, millions of years old, that has now decided to move on. Rockhopper IV, trapped in the pull, is hurled across time and space into the deep, distant future, arriving in a vast, alien-constructed chamber. And the crew are not alone, for each chamber contains an alien culture dragged into this cosmic menagerie at the end of time. The crew of the Rockhopper IV know a lot about blowing up comets, but not much about first contact with ultra-advanced aliens. They have two things to worry about: can they (and their new alien allies) negotiate their way through each harrying contact? And can they assimilate the avalanche of knowledge about their own future - including all the glittering, dangerous technologies that are now theirs for the taking - without destroying themselves in the process?",['Alastair Reynolds'],http://books.google.com/books/content?id=u8GGpHHG_kkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=u8GGpHHG_kkC&printsec=frontcover&dq=Pushing+Ice&hl=&cd=1&source=gbs_api,Hachette UK,2009-12-10,https://play.google.com/store/books/details?id=u8GGpHHG_kkC&source=gbs_api,['Fiction'],29.0
Remembering Herbie: Celebrating the Life and Times of Hockey Legend Herb Brooks,"A collection of interviews in which friends, co-workers, and relatives of hockey coach Herb Brooks reflect on his life, career, and accomplishments.",['Ross Bernstein'],http://books.google.com/books/content?id=Z14EAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=Z14EAAAACAAJ&dq=Remembering+Herbie:+Celebrating+the+Life+and+Times+of+Hockey+Legend+Herb+Brooks&hl=&cd=1&source=gbs_api,Bernstein Books,2003,http://books.google.nl/books?id=Z14EAAAACAAJ&dq=Remembering+Herbie:+Celebrating+the+Life+and+Times+of+Hockey+Legend+Herb+Brooks&hl=&source=gbs_api,['Sports & Recreation'],1.0
Performance Skiing: Training and Techniques to Make You a Better Alpine Skier,"Suggests a physical fitness program and training plans for skiers, demonstrates skiing drills, and discusses the selection and care of skis, boots, bindings, and poles",['George Thomas'],http://books.google.com/books/content?id=LDyHXID7f14C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=LDyHXID7f14C&printsec=frontcover&dq=Performance+Skiing:+Training+and+Techniques+to+Make+You+a+Better+Alpine+Skier&hl=&cd=1&source=gbs_api,Stackpole Books,1992,http://books.google.nl/books?id=LDyHXID7f14C&dq=Performance+Skiing:+Training+and+Techniques+to+Make+You+a+Better+Alpine+Skier&hl=&source=gbs_api,['Sports & Recreation'],1.0
Clifford's Halloween,"Classic Clifford reissued!Out of all the holidays, Emily Elizabeth and Clifford like Halloween the most. They play games, trick-or-treat in the neighborhood, and tell ghost stories. Best of all, they can wear costumes! Clown, witch, knight, or ghost--what will Clifford decide to dress up as this year?",['Norman Bridwell'],http://books.google.com/books/content?id=47mgCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=47mgCwAAQBAJ&printsec=frontcover&dq=Clifford%27s+Halloween&hl=&cd=1&source=gbs_api,Scholastic Inc.,2016-05-31,https://play.google.com/store/books/details?id=47mgCwAAQBAJ&source=gbs_api,['Juvenile Fiction'],6.0
Rabbit Race (Animal Ark Pets #3),"At a school picnic, Mandy and her friend Jack must race against time to save Jack's rabbit from danger, in a new title of a series which features information about a specific animal's habits and proper care. Original.",['Ben M. Baglio'],http://books.google.com/books/content?id=k8PFW-mTJn4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=k8PFW-mTJn4C&dq=Rabbit+Race+(Animal+Ark+Pets&hl=&cd=1&source=gbs_api,Scholastic Inc.,1999-04,http://books.google.nl/books?id=k8PFW-mTJn4C&dq=Rabbit+Race+(Animal+Ark+Pets&hl=&source=gbs_api,['Juvenile Fiction'],1.0
the Greengage Summer,"The Greengage Summer is Rumer Godden’s tense, evocative portrait of love and deceit in the Champagne region of provincial France, which became a memorable film starring Kenneth More and Susannah York. The faded elegance of Hotel Les Oeillets, with its bullet-scarred staircase and serene garden bounded by high walls; Eliot, the charming Englishman who became the children’s guardian while their mother lay ill in hospital; sophisticated Mademoiselle Zizi, hotel patronne, and Eliot’s devoted lover; sixteen-year-old Joss, suddenly, achingly beautiful. And the Marne river flowing silent and slow beyond them all . . . They would merge together in a gold-green summer of discovery, until the fruit rotted on the trees and cold seeped into their bones . . .",['Rumer Godden'],http://books.google.com/books/content?id=BMYuUkywoOEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=BMYuUkywoOEC&printsec=frontcover&dq=the+Greengage+Summer&hl=&cd=1&source=gbs_api,Pan Macmillan,2011-08-11,https://play.google.com/store/books/details?id=BMYuUkywoOEC&source=gbs_api,['Fiction'],9.0
King Rat,"Japanese POW camp Changi, Singapore: hell on earth for the soldiers contained within its barbed wire walls. Officers and enlisted men, all prisoners together, yet the old hierarchies and rivalries survive. An American corporal, known as the King, has used his personality and wiles to facilitate trading with guards and locals to get needed food, supplies, even information into the camp. The imprisoned upper-class officers have never had to do things for themselves, and now they are reduced to wearing rags while the King’s clean shirt, gained through guts and moxie, seems like luxury in comparison. In the camp, everything has its price and everything is for sale. But trading is illegal—and the King has made a formidable enemy. Robin Grey, the provost marshal, hates the King and all he represents. Grey, though he grew up modestly, fervently believes in the British class system: everyone should know their place, and he knows the King’s place is at the bottom. The King does have a friend in Peter Marlowe, who, though wary of the King and himself a product of the British system, finds himself drawn to the charismatic man who just might be the only one who can save them from both the inhumanity of the prison camp but also from themselves. Powerful and engrossing, King Rat artfully weaves the author’s own World War II prison camp experiences into a compelling narrative of survival amidst the grim realities of war and what men can do when pushed to the edge. A taut masterwork of World War II historical fiction by bestselling author James Clavell.",['James Clavell'],http://books.google.com/books/content?id=GFNuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=GFNuDwAAQBAJ&printsec=frontcover&dq=King+Rat&hl=&cd=1&source=gbs_api,Blackstone Publishing,2018-09-18,http://books.google.nl/books?id=GFNuDwAAQBAJ&dq=King+Rat&hl=&source=gbs_api,['Fiction'],19.0
Chopin: The Man and His Music,"This classic in music biography and criticism reflects the intimate knowledge of Chopin's music acquired by the author while studying to become a concert pianist. Part 1 deals with Chopin's life and comments on his teachings and performances; the second part offers a brilliant, piece-by-piece analysis of the entire body of his music.",['James Huneker'],http://books.google.com/books/content?id=wNUi43LGaF0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=wNUi43LGaF0C&printsec=frontcover&dq=Chopin:+The+Man+and+His+Music&hl=&cd=1&source=gbs_api,Courier Corporation,1966-01-01,http://books.google.nl/books?id=wNUi43LGaF0C&dq=Chopin:+The+Man+and+His+Music&hl=&source=gbs_api,['Biography & Autobiography'],2.0
